NumAeronaves,Aircraft A,Aircraft A Ini Man Time,Aircraft A Ini Man Lat,Aircraft A Ini Man Lon,Aircraft A Ini Man Alt,Aircraft A Ini Man Vel_xy,Aircraft A Ini Man Vel_z,Aircraft A Ini Man Track,Speed Maneuver,Altitude Maneuver,Track Maneuver,Aircraft A End Man Time,Aircraft A End Man Lat,Aircraft A End Man Lon,Aircraft A End Man Alt,Aircraft A End Man Vel_xy,Aircraft A End Man Vel_z,Aircraft A End Man Track,Aircraft A Conflict Time,Aircraft A Conflict Lat,Aircraft A Conflict Lon,Aircraft A Conflict Alt,Aircraft A Conflict Vel_xy,Aircraft A Conflict Vel_z,Aircraft A Conflict Track,Aircraft B,Aircraft B Conflict Time,Aircraft B Conflict Lat,Aircraft B Conflict Lon,Aircraft B Conflict Alt,Aircraft B Conflict Vel_xy,Aircraft B Conflict Vel_z,Aircraft B Conflict Track
2773,3430cd,2024-06-05 07:30:32,44.900403363011584,8.202566954949068,10747.86121155521,204.5903716999386,-3.237017770084324,290.37354982089835,0,-1,0,2024-06-05 09:06:32,44.69069419631772,3.5036871432450583,10698.378853556069,204.06924476710395,-4.024421600839326,243.70538347128053,2024-06-05 07:45:32,45.475798895256304,6.005387389864288,10747.86121155521,190.70056485434108,0.0,275.30551169887895,44ccd8,2024-06-05 07:44:51,45.48751,5.9260975,10668.0,240.45353352058075,0.0,191.825
2773,3c6422,2024-06-05 06:15:41,43.832554559795504,6.202423972191768,10854.657257890445,219.1000612141502,-11.567644798496408,20.40612148705338,0,0,-1,2024-06-05 07:12:41,50.50066470915439,6.433278696856693,11215.335018347041,240.64278639685807,0.27928328338360253,4.213549240502695,2024-06-05 06:45:41,47.15787043593775,7.964141634099589,10854.657257890445,221.16151538098433,1.486691261574074,353.5448739499079,40767a,2024-06-05 06:45:26,47.18834666666667,8.052978125000001,11182.322916666666,206.351633197922,1.486691261574074,316.31041666666664
2773,4401c3,2024-06-05 07:25:16,51.23770797050344,-4.685385075480871,11520.874516107517,206.25204008851048,-0.17863430723124865,336.44234877930165,0,-1,0,2024-06-05 08:55:16,52.095028919074466,-5.423233925221529,11477.175817106934,232.86759313214105,0.48799636652722794,216.84403261570503,2024-06-05 07:36:16,52.35896130139976,-5.474976654908213,11520.874516107517,208.16955869712092,4.079964328180737,336.0901468775447,4075c1,2024-06-05 07:35:18,52.37027931034483,-5.38923275862069,11513.637931034482,221.77498753585837,4.079964328180737,306.0
2773,440c83,2024-06-05 07:18:59,41.54787507527302,2.407651121834172,11176.422811683746,227.23586202795687,-4.4009648940274095,232.10568766325667,0,0,1,2024-06-05 07:35:59,41.019376855231634,-0.14577563904870888,11210.578362291588,221.57028396033488,-5.711182984825949,255.46860031664562,2024-06-05 07:24:59,41.09503096871177,1.6370439543376096,11176.422811683746,222.4631052207455,1.8435555555555554,256.38421952649264,4ca646,2024-06-05 07:24:28,41.145316,1.7157466666666668,11110.266666666666,241.64378639052583,1.8435555555555554,353.0
2773,449681,2024-06-05 07:02:07,40.551935255439986,1.0432862365137294,11493.047049651437,231.22366437696888,3.844588188239296,21.04932696705208,0,0,-1,2024-06-05 07:12:07,41.73820151350919,1.429966210944974,11589.089573902766,224.7354510583079,-0.20990634751626766,4.931247295725704,2024-06-05 07:03:07,40.66851717899715,1.1022173216576672,11493.047049651437,230.7285894851527,0.9599570008062348,18.73055276753021,4aca09,2024-06-05 07:02:37,40.596986885245904,1.071411475409836,10902.22950819672,242.95718242155326,0.9599570008062348,45.459016393442624
2773,46b927,2024-06-05 05:52:21,39.98699848110683,19.477065103070462,11474.489807741375,217.35095340344512,-14.331773207101058,306.0741267149505,0,0,1,2024-06-05 06:14:21,42.11589274188389,17.500677927383574,11575.006903121704,221.13206632564686,0.11506490820294461,322.80085229148466,2024-06-05 06:08:21,41.09235813307421,17.485259914065647,11474.489807741375,222.33922026396428,0.5971344664946159,329.3997710355684,490d83,2024-06-05 06:07:58,41.09769062027232,17.52950060514372,11277.0,255.82245894759447,0.5971344664946159,105.93343419062028
2773,484cb4,2024-06-05 07:37:54,50.54686868795462,8.505779557884486,11769.383865922659,269.2667563043762,1.937565342355876,126.10685384997781,0,0,-1,2024-06-05 07:51:54,49.85790354917498,11.265724988419668,11560.156485113639,254.74026103215232,-3.021777397443747,109.66526064511372,2024-06-05 07:40:54,50.289668571723354,9.05625227935086,11769.383865922659,292.9577179500275,-68.91995236455463,116.86547337562462,484162,2024-06-05 07:40:27,50.28202121212121,9.156136742424243,11915.882575757576,234.3778164221733,-68.91995236455463,345.0
2773,485875,2024-06-05 07:35:48,49.62862039378739,3.4923474213116528,10687.17881967531,213.92283778232806,-0.07709726751963111,188.21442756249775,0,0,1,2024-06-05 07:47:48,48.398131825095334,2.7258922964558177,10667.42967240657,210.30734186600904,0.003949806063296487,204.52114384970284,2024-06-05 07:40:48,49.05748197840636,3.3663082960139983,10687.17881967531,200.86900862619223,0.0,203.65915646099302,3c6495,2024-06-05 07:40:38,49.02928443708609,3.383574834437086,10972.0,280.1609876681871,0.0,70.88741721854305
2773,495292,2024-06-05 06:44:15,42.927533967417766,-2.5697855473561853,11443.162893926306,238.12031079830132,-6.564376700056859,48.1902117279378,0,0,-1,2024-06-05 07:36:15,48.865653368367724,1.461018597783643,11444.516226252223,248.33850311623712,0.16811073851135186,31.04393346552488,2024-06-05 07:14:15,45.496751537092166,1.4315271586745095,11443.162893926306,231.93098814801897,0.0,22.027614827352476,440018,2024-06-05 07:13:40,45.415032,1.395204,11887.0,224.17513477171144,0.0,168.52
2773,4a1923,2024-06-05 07:00:36,47.5750549573049,23.08516416989336,10866.456165535186,210.20062257710958,4.718936160099311,275.2765814955877,0,0,1,2024-06-05 07:30:36,49.194215159153806,18.260413059300422,10838.446190784985,222.51657309402614,-0.8469858579295598,292.2517627174467,2024-06-05 07:03:36,47.60598620488189,22.584199945513173,10866.456165535186,215.93558305056868,0.0,284.32031253419655,4bab29,2024-06-05 07:02:51,47.65403125,22.462077120535714,10972.0,223.08185903371157,0.0,320.18080357142856
