Date,NumAeronaves,NumManSpeed,SpeedFrameLen,SpeedDeltaLim,SpeedStdLim,NumManTrack,TrackFrameLen,TrackDeltaLim,TrackStdLim,NumManAlt,AltFrameLen,AltDeltaLim,AltStdLim
20230529,106,0,1,99,10,0,1,16,10,0,1,610,50
20230529,106,0,1,99,11,0,1,16,11,0,1,610,55
20230529,106,0,1,99,15,0,1,16,15,0,1,610,100
20230529,106,0,1,100,2,0,1,20,2,0,1,900,10
20230529,106,0,1,100,5,0,1,20,5,0,1,900,20
20230529,106,0,1,100,9,0,1,20,9,0,1,900,49
20230529,106,0,1,100,10,0,1,20,10,0,1,900,50
20230529,106,0,1,100,11,0,1,20,11,0,1,900,55
20230529,106,0,1,100,15,0,1,20,15,0,1,900,100
20230529,106,0,1,105,2,0,1,30,2,0,1,1000,10
20230529,106,0,1,105,5,0,1,30,5,0,1,1000,20
20230529,106,0,1,105,9,0,1,30,9,0,1,1000,49
20230529,106,0,1,105,10,0,1,30,10,0,1,1000,50
20230529,106,0,1,105,11,0,1,30,11,0,1,1000,55
20230529,106,0,1,105,15,0,1,30,15,0,1,1000,100
20230529,106,0,6,10,2,0,5,5,2,0,10,300,10
20230529,106,0,6,10,5,0,5,5,5,0,10,300,20
20230529,106,0,6,10,9,0,5,5,9,0,10,300,49
20230529,106,0,1,10,10,1,1,5,10,0,1,300,50
20230529,106,0,1,10,11,0,1,5,11,0,1,300,55
20230529,106,1,1,10,15,0,1,5,15,0,1,300,100
20230529,106,0,1,30,2,0,1,14,2,0,1,590,10
20230529,106,0,1,30,5,0,1,14,5,0,1,590,20
20230529,106,0,1,30,9,0,1,14,9,0,1,590,49
20230529,106,0,1,30,10,0,1,14,10,0,1,590,50
20230529,106,0,1,30,11,0,1,14,11,0,1,590,55
20230529,106,0,1,30,15,0,1,14,15,0,1,590,100
20230529,106,0,1,60,2,0,1,15,2,0,1,600,10
20230529,106,0,1,60,5,0,1,15,5,0,1,600,20
20230529,106,0,1,60,9,0,1,15,9,0,1,600,49
20230529,106,0,1,60,10,0,1,15,10,0,1,600,50
20230529,106,0,1,60,11,0,1,15,11,0,1,600,55
20230529,106,0,1,60,15,0,1,15,15,0,1,600,100
20230529,106,0,1,99,2,0,1,16,2,0,1,610,10
20230529,106,0,1,99,5,0,1,16,5,0,1,610,20
20230529,106,0,1,99,9,0,1,16,9,0,1,610,49
20230529,106,0,1,99,10,0,1,16,10,0,1,610,50
20230529,106,0,1,99,11,0,1,16,11,0,1,610,55
20230529,106,0,1,99,15,0,1,16,15,0,1,610,100
20230529,106,0,1,100,2,0,1,20,2,0,1,900,10
20230529,106,0,1,100,5,0,1,20,5,0,1,900,20
20230529,106,0,1,100,9,0,1,20,9,0,1,900,49
20230529,106,0,1,100,10,0,1,20,10,0,1,900,50
20230529,106,0,1,100,11,0,1,20,11,0,1,900,55
20230529,106,0,1,100,15,0,1,20,15,0,1,900,100
20230529,106,0,1,105,2,0,1,30,2,0,1,1000,10
20230529,106,0,1,105,5,0,1,30,5,0,1,1000,20
20230529,106,0,1,105,9,0,1,30,9,0,1,1000,49
20230529,106,0,1,105,10,0,1,30,10,0,1,1000,50
20230529,106,0,1,105,11,0,1,30,11,0,1,1000,55
20230529,106,0,1,105,15,0,1,30,15,0,1,1000,100
20230529,106,2,1,10,2,0,1,5,2,0,1,300,10
20230529,106,0,1,10,5,0,1,5,5,0,1,300,20
20230529,106,0,1,10,9,0,1,5,9,0,1,300,49
20230529,106,0,1,10,10,0,1,5,10,0,1,300,50
20230529,106,0,1,10,11,0,1,5,11,0,1,300,55
20230529,106,1,1,10,15,0,1,5,15,0,1,300,100
20230529,106,0,1,30,2,0,1,14,2,0,1,590,10
20230529,106,0,1,30,5,0,1,14,5,0,1,590,20
20230529,106,0,1,30,9,0,1,14,9,0,1,590,49
20230529,106,0,1,30,10,0,1,14,10,0,1,590,50
20230529,106,0,1,30,11,0,1,14,11,0,1,590,55
20230529,106,0,1,30,15,0,1,14,15,0,1,590,100
20230529,106,0,1,60,2,0,1,15,2,0,1,600,10
20230529,106,0,1,60,5,0,1,15,5,0,1,600,20
20230529,106,0,1,60,9,0,1,15,9,0,1,600,49
20230529,106,0,1,60,10,0,1,15,10,0,1,600,50
20230529,106,0,1,60,11,0,1,15,11,0,1,600,55
20230529,106,0,1,60,15,0,1,15,15,0,1,600,100
20230529,106,0,1,99,2,0,1,16,2,0,1,610,10
20230529,106,0,1,99,5,0,1,16,5,0,1,610,20
20230529,106,0,1,99,9,0,1,16,9,0,1,610,49
20230529,106,0,1,99,10,0,1,16,10,0,1,610,50
20230529,106,0,1,99,11,0,1,16,11,0,1,610,55
20230529,106,0,1,99,15,0,1,16,15,0,1,610,100
20230529,106,0,1,100,2,0,1,20,2,0,1,900,10
20230529,106,0,1,100,5,0,1,20,5,0,1,900,20
20230529,106,0,1,100,9,0,1,20,9,0,1,900,49
20230529,106,0,1,100,10,0,1,20,10,0,1,900,50
20230529,106,0,1,100,11,0,1,20,11,0,1,900,55
20230529,106,0,1,100,15,0,1,20,15,0,1,900,100
20230529,106,0,1,105,2,0,1,30,2,0,1,1000,10
20230529,106,0,1,105,5,0,1,30,5,0,1,1000,20
20230529,106,0,1,105,9,0,1,30,9,0,1,1000,49
20230529,106,0,1,105,10,0,1,30,10,0,1,1000,50
20230529,106,0,1,105,11,0,1,30,11,0,1,1000,55
20230529,106,0,1,105,15,0,1,30,15,0,1,1000,100
20230529,106,1,1,10,2,1,1,5,2,0,1,300,10
20230529,106,0,1,10,5,0,1,5,5,0,1,300,20
20230529,106,0,1,10,9,0,1,5,9,0,1,300,49
20230529,106,0,1,10,10,0,1,5,10,0,1,300,50
20230529,106,0,1,10,11,0,1,5,11,0,1,300,55
20230529,106,1,1,10,15,0,1,5,15,0,1,300,100
20230529,106,0,1,30,2,0,1,14,2,0,1,590,10
20230529,106,0,1,30,5,0,1,14,5,0,1,590,20
20230529,106,0,1,30,9,0,1,14,9,0,1,590,49
20230529,106,0,1,30,10,0,1,14,10,0,1,590,50
20230529,106,0,1,30,11,0,1,14,11,0,1,590,55
20230529,106,0,1,30,15,0,1,14,15,0,1,590,100
20230529,106,0,1,60,2,0,1,15,2,0,1,600,10
20230529,106,0,1,60,5,0,1,15,5,0,1,600,20
20230529,106,0,1,60,9,0,1,15,9,0,1,600,49
20230529,106,0,1,60,10,0,1,15,10,0,1,600,50
20230529,106,0,1,60,11,0,1,15,11,0,1,600,55
20230529,106,0,1,60,15,0,1,15,15,0,1,600,100
20230529,106,0,1,99,2,0,1,16,2,0,1,610,10
20230529,106,0,1,99,5,0,1,16,5,0,1,610,20
20230529,106,0,1,99,9,0,1,16,9,0,1,610,49
20230529,106,0,1,99,10,0,1,16,10,0,1,610,50
20230529,106,0,1,99,11,0,1,16,11,0,1,610,55
20230529,106,0,1,99,15,0,1,16,15,0,1,610,100
20230529,106,0,1,100,2,0,1,20,2,0,1,900,10
20230529,106,0,1,100,5,0,1,20,5,0,1,900,20
20230529,106,0,1,100,9,0,1,20,9,0,1,900,49
20230529,106,0,1,100,10,0,1,20,10,0,1,900,50
20230529,106,0,1,100,11,0,1,20,11,0,1,900,55
20230529,106,0,1,100,15,0,1,20,15,0,1,900,100
20230529,106,0,1,105,2,0,1,30,2,0,1,1000,10
20230529,106,0,1,105,5,0,1,30,5,0,1,1000,20
20230529,106,0,1,105,9,0,1,30,9,0,1,1000,49
20230529,106,0,1,105,10,0,1,30,10,0,1,1000,50
20230529,106,0,1,105,11,0,1,30,11,0,1,1000,55
20230529,106,0,1,105,15,0,1,30,15,0,1,1000,100
20230529,106,2,1,10,2,0,1,5,2,0,1,300,10
20230529,106,0,1,10,5,0,1,5,5,0,1,300,20
20230529,106,0,1,10,9,0,1,5,9,0,1,300,49
20230529,106,0,1,10,10,0,1,5,10,0,1,300,50
20230529,106,0,1,10,11,0,1,5,11,0,1,300,55
20230529,106,1,1,10,15,0,1,5,15,0,1,300,100
20230529,106,0,1,30,2,0,1,14,2,0,1,590,10
20230529,106,0,1,30,5,0,1,14,5,0,1,590,20
20230529,106,0,1,30,9,0,1,14,9,0,1,590,49
20230529,106,0,1,30,10,0,1,14,10,0,1,590,50
20230529,106,0,1,30,11,0,1,14,11,0,1,590,55
20230529,106,0,1,30,15,0,1,14,15,0,1,590,100
20230529,106,0,1,60,2,0,1,15,2,0,1,600,10
20230529,106,0,1,60,5,0,1,15,5,0,1,600,20
20230529,106,0,1,60,9,0,1,15,9,0,1,600,49
20230529,106,0,1,60,10,0,1,15,10,0,1,600,50
20230529,106,0,1,60,11,0,1,15,11,0,1,600,55
20230529,106,0,1,60,15,0,1,15,15,0,1,600,100
20230529,106,0,1,99,2,0,1,16,2,0,1,610,10
20230529,106,0,1,99,5,0,1,16,5,0,1,610,20
20230529,106,0,1,99,9,0,1,16,9,0,1,610,49
20230529,106,0,1,99,10,0,1,16,10,0,1,610,50
20230529,106,0,1,99,11,0,1,16,11,0,1,610,55
20230529,106,0,1,99,15,0,1,16,15,0,1,610,100
20230529,106,0,1,100,2,0,1,20,2,0,1,900,10
20230529,106,0,1,100,5,0,1,20,5,0,1,900,20
20230529,106,0,1,100,9,0,1,20,9,0,1,900,49
20230529,106,0,1,100,10,0,1,20,10,0,1,900,50
20230529,106,0,1,100,11,0,1,20,11,0,1,900,55
20230529,106,0,1,100,15,0,1,20,15,0,1,900,100
20230529,106,0,1,105,2,0,1,30,2,0,1,1000,10
20230529,106,0,1,105,5,0,1,30,5,0,1,1000,20
20230529,106,0,1,105,9,0,1,30,9,0,1,1000,49
20230529,106,0,1,105,10,0,1,30,10,0,1,1000,50
20230529,106,0,1,105,11,0,1,30,11,0,1,1000,55
20230529,106,0,1,105,15,0,1,30,15,0,1,1000,100
20230530,9,0,1,10,2,0,1,5,2,0,1,300,10
20230530,9,0,1,10,5,0,1,5,5,0,1,300,20
20230530,9,0,1,10,9,0,1,5,9,0,1,300,49
20230530,9,0,1,10,10,0,1,5,10,0,1,300,50
20230530,9,0,1,10,11,0,1,5,11,0,1,300,55
20230530,9,0,1,10,15,0,1,5,15,0,1,300,100
20230530,9,0,1,30,2,0,1,14,2,0,1,590,10
20230530,9,0,1,30,5,0,1,14,5,0,1,590,20
20230530,9,0,1,30,9,0,1,14,9,0,1,590,49
20230530,9,0,1,30,10,0,1,14,10,0,1,590,50
20230530,9,0,1,30,11,0,1,14,11,0,1,590,55
20230530,9,0,1,30,15,0,1,14,15,0,1,590,100
20230530,9,0,1,60,2,0,1,15,2,0,1,600,10
20230530,9,0,1,60,5,0,1,15,5,0,1,600,20
20230530,9,0,1,60,9,0,1,15,9,0,1,600,49
20230530,9,0,1,60,10,0,1,15,10,0,1,600,50
20230530,9,0,1,60,11,0,1,15,11,0,1,600,55
20230530,9,0,1,60,15,0,1,15,15,0,1,600,100
20230530,9,0,1,99,2,0,1,16,2,0,1,610,10
20230530,9,0,1,99,5,0,1,16,5,0,1,610,20
20230530,9,0,1,99,9,0,1,16,9,0,1,610,49
20230530,9,0,1,99,10,0,1,16,10,0,1,610,50
20230530,9,0,1,99,11,0,1,16,11,0,1,610,55
20230530,9,0,1,99,15,0,1,16,15,0,1,610,100
20230530,9,0,1,100,2,0,1,20,2,0,1,900,10
20230530,9,0,1,100,5,0,1,20,5,0,1,900,20
20230530,9,0,1,100,9,0,1,20,9,0,1,900,49
20230530,9,0,1,100,10,0,1,20,10,0,1,900,50
20230530,9,0,1,100,11,0,1,20,11,0,1,900,55
20230530,9,0,1,100,15,0,1,20,15,0,1,900,100
20230530,9,0,1,105,2,0,1,30,2,0,1,1000,10
20230530,9,0,1,105,5,0,1,30,5,0,1,1000,20
20230530,9,0,1,105,9,0,1,30,9,0,1,1000,49
20230530,9,0,1,105,10,0,1,30,10,0,1,1000,50
20230530,9,0,1,105,11,0,1,30,11,0,1,1000,55
20230530,9,0,1,105,15,0,1,30,15,0,1,1000,100
20230530,9,0,3,10,2,0,3,5,2,0,5,300,10
20230530,9,0,3,10,5,0,3,5,5,0,5,300,20
20230530,9,0,3,10,9,0,3,5,9,0,5,300,49
20230530,9,0,3,10,10,0,3,5,10,0,5,300,50
20230530,9,0,3,10,11,0,3,5,11,0,5,300,55
20230530,9,0,3,10,15,0,3,5,15,0,5,300,100
20230530,9,0,3,30,2,0,3,14,2,0,5,590,10
20230530,9,0,3,30,5,0,3,14,5,0,5,590,20
20230530,9,0,3,30,9,0,3,14,9,0,5,590,49
20230530,9,0,3,30,10,0,3,14,10,0,5,590,50
20230530,9,0,3,30,11,0,3,14,11,0,5,590,55
20230530,9,0,3,30,15,0,3,14,15,0,5,590,100
20230530,9,0,3,60,2,0,3,15,2,0,5,600,10
20230530,9,0,3,60,5,0,3,15,5,0,5,600,20
20230530,9,0,3,60,9,0,3,15,9,0,5,600,49
20230530,9,0,3,60,10,0,3,15,10,0,5,600,50
20230530,9,0,3,60,11,0,3,15,11,0,5,600,55
20230530,9,0,3,60,15,0,3,15,15,0,5,600,100
20230530,9,0,3,99,2,0,3,16,2,0,5,610,10
20230530,9,0,3,99,5,0,3,16,5,0,5,610,20
20230530,9,0,3,99,9,0,3,16,9,0,5,610,49
20230530,9,0,3,99,10,0,3,16,10,0,5,610,50
20230530,9,0,3,99,11,0,3,16,11,0,5,610,55
20230530,9,0,3,99,15,0,3,16,15,0,5,610,100
20230530,9,0,3,100,2,0,3,20,2,0,5,900,10
20230530,9,0,3,100,5,0,3,20,5,0,5,900,20
20230530,9,0,3,100,9,0,3,20,9,0,5,900,49
20230530,9,0,3,100,10,0,3,20,10,0,5,900,50
20230530,9,0,3,100,11,0,3,20,11,0,5,900,55
20230530,9,0,3,100,15,0,3,20,15,0,5,900,100
20230530,9,0,3,105,2,0,3,30,2,0,5,1000,10
20230530,9,0,3,105,5,0,3,30,5,0,5,1000,20
20230530,9,0,3,105,9,0,3,30,9,0,5,1000,49
20230530,9,0,3,105,10,0,3,30,10,0,5,1000,50
20230530,9,0,3,105,11,0,3,30,11,0,5,1000,55
20230530,9,0,3,105,15,0,3,30,15,0,5,1000,100
20230530,9,0,5,10,2,0,4,5,2,0,9,300,10
20230530,9,0,5,10,5,0,4,5,5,0,9,300,20
20230530,9,0,5,10,9,0,4,5,9,0,9,300,49
20230530,9,0,5,10,10,0,4,5,10,0,9,300,50
20230530,9,0,5,10,11,0,4,5,11,0,9,300,55
20230530,9,0,5,10,15,0,4,5,15,0,9,300,100
20230530,9,0,5,30,2,0,4,14,2,0,9,590,10
20230530,9,0,5,30,5,0,4,14,5,0,9,590,20
20230530,9,0,5,30,9,0,4,14,9,0,9,590,49
20230530,9,0,5,30,10,0,4,14,10,0,9,590,50
20230530,9,0,5,30,11,0,4,14,11,0,9,590,55
20230530,9,0,5,30,15,0,4,14,15,0,9,590,100
20230530,9,0,5,60,2,0,4,15,2,0,9,600,10
20230530,9,0,5,60,5,0,4,15,5,0,9,600,20
20230530,9,0,5,60,9,0,4,15,9,0,9,600,49
20230530,9,0,5,60,10,0,4,15,10,0,9,600,50
20230530,9,0,5,60,11,0,4,15,11,0,9,600,55
20230530,9,0,5,60,15,0,4,15,15,0,9,600,100
20230530,9,0,5,99,2,0,4,16,2,0,9,610,10
20230530,9,0,5,99,5,0,4,16,5,0,9,610,20
20230530,9,0,5,99,9,0,4,16,9,0,9,610,49
20230530,9,0,5,99,10,0,4,16,10,0,9,610,50
20230530,9,0,5,99,11,0,4,16,11,0,9,610,55
20230530,9,0,5,99,15,0,4,16,15,0,9,610,100
20230530,9,0,5,100,2,0,4,20,2,0,9,900,10
20230530,9,0,5,100,5,0,4,20,5,0,9,900,20
20230530,9,0,5,100,9,0,4,20,9,0,9,900,49
20230530,9,0,5,100,10,0,4,20,10,0,9,900,50
20230530,9,0,5,100,11,0,4,20,11,0,9,900,55
20230530,9,0,5,100,15,0,4,20,15,0,9,900,100
20230530,9,0,5,105,2,0,4,30,2,0,9,1000,10
20230530,9,0,5,105,5,0,4,30,5,0,9,1000,20
20230530,9,0,5,105,9,0,4,30,9,0,9,1000,49
20230530,9,0,5,105,10,0,4,30,10,0,9,1000,50
20230530,9,0,5,105,11,0,4,30,11,0,9,1000,55
20230530,9,0,5,105,15,0,4,30,15,0,9,1000,100
20230530,9,0,6,10,2,0,5,5,2,0,10,300,10
20230530,9,0,6,10,5,0,5,5,5,0,10,300,20
20230530,9,0,6,10,9,0,5,5,9,0,10,300,49
20230530,9,0,6,10,10,0,5,5,10,0,10,300,50
20230530,9,0,6,10,11,0,5,5,11,0,10,300,55
20230530,9,0,6,10,15,0,5,5,15,0,10,300,100
20230530,9,0,6,30,2,0,5,14,2,0,10,590,10
20230530,9,0,6,30,5,0,5,14,5,0,10,590,20
20230530,9,0,6,30,9,0,5,14,9,0,10,590,49
20230530,9,0,6,30,10,0,5,14,10,0,10,590,50
20230530,9,0,6,30,11,0,5,14,11,0,10,590,55
20230530,9,0,6,30,15,0,5,14,15,0,10,590,100
20230530,9,0,6,60,2,0,5,15,2,0,10,600,10
20230530,9,0,6,60,5,0,5,15,5,0,10,600,20
20230530,9,0,6,60,9,0,5,15,9,0,10,600,49
20230530,9,0,6,60,10,0,5,15,10,0,10,600,50
20230530,9,0,6,60,11,0,5,15,11,0,10,600,55
20230530,9,0,6,60,15,0,5,15,15,0,10,600,100
20230530,9,0,6,99,2,0,5,16,2,0,10,610,10
20230530,9,0,6,99,5,0,5,16,5,0,10,610,20
20230530,9,0,6,99,9,0,5,16,9,0,10,610,49
20230530,9,0,6,99,10,0,5,16,10,0,10,610,50
20230530,9,0,6,99,11,0,5,16,11,0,10,610,55
20230530,9,0,6,99,15,0,5,16,15,0,10,610,100
20230530,9,0,6,100,2,0,5,20,2,0,10,900,10
20230530,9,0,6,100,5,0,5,20,5,0,10,900,20
20230530,9,0,6,100,9,0,5,20,9,0,10,900,49
20230530,9,0,6,100,10,0,5,20,10,0,10,900,50
20230530,9,0,6,100,11,0,5,20,11,0,10,900,55
20230530,9,0,6,100,15,0,5,20,15,0,10,900,100
20230530,9,0,6,105,2,0,5,30,2,0,10,1000,10
20230530,9,0,6,105,5,0,5,30,5,0,10,1000,20
20230530,9,0,6,105,9,0,5,30,9,0,10,1000,49
20230530,9,0,6,105,10,0,5,30,10,0,10,1000,50
20230530,9,0,6,105,11,0,5,30,11,0,10,1000,55
20230530,9,0,6,105,15,0,5,30,15,0,10,1000,100
20230530,9,0,7,10,2,0,6,5,2,0,11,300,10
20230530,9,0,7,10,5,0,6,5,5,0,11,300,20
20230530,9,0,7,10,9,0,6,5,9,0,11,300,49
20230530,9,0,7,10,10,0,6,5,10,0,11,300,50
20230530,9,0,7,10,11,0,6,5,11,0,11,300,55
20230530,9,0,7,10,15,0,6,5,15,0,11,300,100
20230530,9,0,7,30,2,0,6,14,2,0,11,590,10
20230530,9,0,7,30,5,0,6,14,5,0,11,590,20
20230530,9,0,7,30,9,0,6,14,9,0,11,590,49
20230530,9,0,7,30,10,0,6,14,10,0,11,590,50
20230530,9,0,7,30,11,0,6,14,11,0,11,590,55
20230530,9,0,7,30,15,0,6,14,15,0,11,590,100
20230530,9,0,7,60,2,0,6,15,2,0,11,600,10
20230530,9,0,7,60,5,0,6,15,5,0,11,600,20
20230530,9,0,7,60,9,0,6,15,9,0,11,600,49
20230530,9,0,7,60,10,0,6,15,10,0,11,600,50
20230530,9,0,7,60,11,0,6,15,11,0,11,600,55
20230530,9,0,7,60,15,0,6,15,15,0,11,600,100
20230530,9,0,7,99,2,0,6,16,2,0,11,610,10
20230530,9,0,7,99,5,0,6,16,5,0,11,610,20
20230530,9,0,7,99,9,0,6,16,9,0,11,610,49
20230530,9,0,7,99,10,0,6,16,10,0,11,610,50
20230530,9,0,7,99,11,0,6,16,11,0,11,610,55
20230530,9,0,7,99,15,0,6,16,15,0,11,610,100
20230530,9,0,7,100,2,0,6,20,2,0,11,900,10
20230530,9,0,7,100,5,0,6,20,5,0,11,900,20
20230530,9,0,7,100,9,0,6,20,9,0,11,900,49
20230530,9,0,7,100,10,0,6,20,10,0,11,900,50
20230530,9,0,7,100,11,0,6,20,11,0,11,900,55
20230530,9,0,7,100,15,0,6,20,15,0,11,900,100
20230530,9,0,7,105,2,0,6,30,2,0,11,1000,10
20230530,9,0,7,105,5,0,6,30,5,0,11,1000,20
20230530,9,0,7,105,9,0,6,30,9,0,11,1000,49
20230530,9,0,7,105,10,0,6,30,10,0,11,1000,50
20230530,9,0,7,105,11,0,6,30,11,0,11,1000,55
20230530,9,0,7,105,15,0,6,30,15,0,11,1000,100
20230530,9,0,10,10,2,0,10,5,2,0,17,300,10
20230530,9,0,10,10,5,0,10,5,5,0,17,300,20
20230530,9,0,10,10,9,0,10,5,9,0,17,300,49
20230530,9,0,10,10,10,0,10,5,10,0,17,300,50
20230530,9,0,10,10,11,0,10,5,11,0,17,300,55
20230530,9,0,10,10,15,0,10,5,15,0,17,300,100
20230530,9,0,10,30,2,0,10,14,2,0,17,590,10
20230530,9,0,10,30,5,0,10,14,5,0,17,590,20
20230530,9,0,10,30,9,0,10,14,9,0,17,590,49
20230530,9,0,10,30,10,0,10,14,10,0,17,590,50
20230530,9,0,10,30,11,0,10,14,11,0,17,590,55
20230530,9,0,10,30,15,0,10,14,15,0,17,590,100
20230530,9,0,10,60,2,0,10,15,2,0,17,600,10
20230530,9,0,10,60,5,0,10,15,5,0,17,600,20
20230530,9,0,10,60,9,0,10,15,9,0,17,600,49
20230530,9,0,10,60,10,0,10,15,10,0,17,600,50
20230530,9,0,10,60,11,0,10,15,11,0,17,600,55
20230530,9,0,10,60,15,0,10,15,15,0,17,600,100
20230530,9,0,10,99,2,0,10,16,2,0,17,610,10
20230530,9,0,10,99,5,0,10,16,5,0,17,610,20
20230530,9,0,10,99,9,0,10,16,9,0,17,610,49
20230530,9,0,10,99,10,0,10,16,10,0,17,610,50
20230530,9,0,10,99,11,0,10,16,11,0,17,610,55
20230530,9,0,10,99,15,0,10,16,15,0,17,610,100
20230530,9,0,10,100,2,0,10,20,2,0,17,900,10
20230530,9,0,10,100,5,0,10,20,5,0,17,900,20
20230530,9,0,10,100,9,0,10,20,9,0,17,900,49
20230530,9,0,10,100,10,0,10,20,10,0,17,900,50
20230530,9,0,10,100,11,0,10,20,11,0,17,900,55
20230530,9,0,10,100,15,0,10,20,15,0,17,900,100
20230530,9,0,10,105,2,0,10,30,2,0,17,1000,10
20230530,9,0,10,105,5,0,10,30,5,0,17,1000,20
20230530,9,0,10,105,9,0,10,30,9,0,17,1000,49
20230530,9,0,10,105,10,0,10,30,10,0,17,1000,50
20230530,9,0,10,105,11,0,10,30,11,0,17,1000,55
20230530,9,0,10,105,15,0,10,30,15,0,17,1000,100
20230530,9,0,15,10,2,0,15,5,2,0,30,300,10
20230530,9,0,15,10,5,0,15,5,5,0,30,300,20
20230530,9,0,15,10,9,0,15,5,9,0,30,300,49
20230530,9,0,15,10,10,0,15,5,10,0,30,300,50
20230530,9,0,15,10,11,0,15,5,11,0,30,300,55
20230530,9,0,15,10,15,0,15,5,15,0,30,300,100
20230530,9,0,15,30,2,0,15,14,2,0,30,590,10
20230530,9,0,15,30,5,0,15,14,5,0,30,590,20
20230530,9,0,15,30,9,0,15,14,9,0,30,590,49
20230530,9,0,15,30,10,0,15,14,10,0,30,590,50
20230530,9,0,15,30,11,0,15,14,11,0,30,590,55
20230530,9,0,15,30,15,0,15,14,15,0,30,590,100
20230530,9,0,15,60,2,0,15,15,2,0,30,600,10
20230530,9,0,15,60,5,0,15,15,5,0,30,600,20
20230530,9,0,15,60,9,0,15,15,9,0,30,600,49
20230530,9,0,15,60,10,0,15,15,10,0,30,600,50
20230530,9,0,15,60,11,0,15,15,11,0,30,600,55
20230530,9,0,15,60,15,0,15,15,15,0,30,600,100
20230530,9,0,15,99,2,0,15,16,2,0,30,610,10
20230530,9,0,15,99,5,0,15,16,5,0,30,610,20
20230530,9,0,15,99,9,0,15,16,9,0,30,610,49
20230530,9,0,15,99,10,0,15,16,10,0,30,610,50
20230530,9,0,15,99,11,0,15,16,11,0,30,610,55
20230530,9,0,15,99,15,0,15,16,15,0,30,610,100
20230530,9,0,15,100,2,0,15,20,2,0,30,900,10
20230530,9,0,15,100,5,0,15,20,5,0,30,900,20
20230530,9,0,15,100,9,0,15,20,9,0,30,900,49
20230530,9,0,15,100,10,0,15,20,10,0,30,900,50
20230530,9,0,15,100,11,0,15,20,11,0,30,900,55
20230530,9,0,15,100,15,0,15,20,15,0,30,900,100
20230530,9,0,15,105,2,0,15,30,2,0,30,1000,10
20230530,9,0,15,105,5,0,15,30,5,0,30,1000,20
20230530,9,0,15,105,9,0,15,30,9,0,30,1000,49
20230530,9,0,15,105,10,0,15,30,10,0,30,1000,50
20230530,9,0,15,105,11,0,15,30,11,0,30,1000,55
20230530,9,0,15,105,15,0,15,30,15,0,30,1000,100
20230601,40,0,1,10,2,0,1,5,2,0,1,300,10
20230601,40,0,1,10,5,0,1,5,5,0,1,300,20
20230601,40,0,1,10,9,0,1,5,9,0,1,300,49
20230601,40,0,1,10,10,0,1,5,10,0,1,300,50
20230601,40,0,1,10,11,0,1,5,11,0,1,300,55
20230601,40,0,1,10,15,0,1,5,15,0,1,300,100
20230601,40,0,1,30,2,0,1,14,2,0,1,590,10
20230601,40,0,1,30,5,0,1,14,5,0,1,590,20
20230601,40,0,1,30,9,0,1,14,9,0,1,590,49
20230601,40,0,1,30,10,0,1,14,10,0,1,590,50
20230601,40,0,1,30,11,0,1,14,11,0,1,590,55
20230601,40,0,1,30,15,0,1,14,15,0,1,590,100
20230601,40,0,1,60,2,0,1,15,2,0,1,600,10
20230601,40,0,1,60,5,0,1,15,5,0,1,600,20
20230601,40,0,1,60,9,0,1,15,9,0,1,600,49
20230601,40,0,1,60,10,0,1,15,10,0,1,600,50
20230601,40,0,1,60,11,0,1,15,11,0,1,600,55
20230601,40,0,1,60,15,0,1,15,15,0,1,600,100
20230601,40,0,1,99,2,0,1,16,2,0,1,610,10
20230601,40,0,1,99,5,0,1,16,5,0,1,610,20
20230601,40,0,1,99,9,0,1,16,9,0,1,610,49
20230601,40,0,1,99,10,0,1,16,10,0,1,610,50
20230601,40,0,1,99,11,0,1,16,11,0,1,610,55
20230601,40,0,1,99,15,0,1,16,15,0,1,610,100
20230601,40,0,1,100,2,0,1,20,2,0,1,900,10
20230601,40,0,1,100,5,0,1,20,5,0,1,900,20
20230601,40,0,1,100,9,0,1,20,9,0,1,900,49
20230601,40,0,1,100,10,0,1,20,10,0,1,900,50
20230601,40,0,1,100,11,0,1,20,11,0,1,900,55
20230601,40,0,1,100,15,0,1,20,15,0,1,900,100
20230601,40,0,1,105,2,0,1,30,2,0,1,1000,10
20230601,40,0,1,105,5,0,1,30,5,0,1,1000,20
20230601,40,0,1,105,9,0,1,30,9,0,1,1000,49
20230601,40,0,1,105,10,0,1,30,10,0,1,1000,50
20230601,40,0,1,105,11,0,1,30,11,0,1,1000,55
20230601,40,0,1,105,15,0,1,30,15,0,1,1000,100
20230601,40,0,3,10,2,0,3,5,2,0,5,300,10
20230601,40,0,3,10,5,0,3,5,5,0,5,300,20
20230601,40,0,1,10,9,1,1,5,9,0,1,300,49
20230601,40,0,1,10,10,0,1,5,10,0,1,300,50
20230601,40,0,1,10,11,0,1,5,11,0,1,300,55
20230601,40,0,1,10,15,0,1,5,15,0,1,300,100
20230601,40,0,1,30,2,0,1,14,2,0,1,590,10
20230601,40,0,1,30,5,0,1,14,5,0,1,590,20
20230601,40,0,1,30,9,0,1,14,9,0,1,590,49
20230601,40,0,1,30,10,0,1,14,10,0,1,590,50
20230601,40,0,1,30,11,0,1,14,11,0,1,590,55
20230601,40,0,1,30,15,0,1,14,15,0,1,590,100
20230601,40,0,1,60,2,0,1,15,2,0,1,600,10
