NumAeronaves,Aircraft A,Aircraft A Ini Man Time,Aircraft A Ini Man Lat,Aircraft A Ini Man Lon,Aircraft A Ini Man Alt,Aircraft A Ini Man Vel_xy,Aircraft A Ini Man Vel_z,Aircraft A Ini Man Track,Speed Maneuver,Altitude Maneuver,Track Maneuver,Aircraft A End Man Time,Aircraft A End Man Lat,Aircraft A End Man Lon,Aircraft A End Man Alt,Aircraft A End Man Vel_xy,Aircraft A End Man Vel_z,Aircraft A End Man Track,Aircraft A Conflict Time,Aircraft A Conflict Lat,Aircraft A Conflict Lon,Aircraft A Conflict Alt,Aircraft A Conflict Vel_xy,Aircraft A Conflict Vel_z,Aircraft A Conflict Track,Aircraft B,Aircraft B Conflict Time,Aircraft B Conflict Lat,Aircraft B Conflict Lon,Aircraft B Conflict Alt,Aircraft B Conflict Vel_xy,Aircraft B Conflict Vel_z,Aircraft B Conflict Track
6931,02012b,2024-06-12 08:23:53,44.30126736656635,1.744122798996194,11888.00585945811,226.062242127453,0.08940874720674293,192.22359130619336,0,0,1,2024-06-12 08:39:53,42.749915259945375,0.35727632458697,11821.453864246787,223.46112994310786,-2.104996713384111,209.6609537396419,2024-06-12 08:25:53,44.0626540309212,1.6723644347664406,11888.00585945811,224.813995434748,-2.498673028978902,196.99805063001781,44009e,2024-06-12 08:25:13,44.04313287671233,1.7369657534246574,11452.479452054795,250.0476541045103,-2.498673028978902,60.0
6931,0d0ed6,2024-06-12 14:52:26,31.73091326041559,-89.71116080622436,11443.025017239212,235.70229457868706,-4.6733752737627325,228.28085896211397,0,0,-1,2024-06-12 15:12:26,29.436251826515594,-91.03462361616674,11440.645379357695,239.67900606347538,-5.166534899955911,212.8685743818567,2024-06-12 14:56:26,31.39120409032612,-90.15569857397038,11443.025017239212,233.1864434635305,0.0,217.17833678412546,a717b6,2024-06-12 14:55:30,31.319252008928572,-90.06023560267857,11277.0,296.75196511558903,0.0,97.13950892857143
6931,345687,2024-06-12 08:54:49,41.59626139272044,2.6248654978551036,10667.93305169556,204.21748972782024,-0.011625506101007694,233.0829987206955,0,0,1,2024-06-12 09:20:49,41.14673949124601,0.6066095680610782,10582.044223462326,208.03346434426248,0.6180558282489628,249.32707146415595,2024-06-12 08:58:49,41.33095144405045,2.1560559553737146,10667.93305169556,205.11614771296144,0.0,244.4122009936528,451d85,2024-06-12 08:58:27,41.28102974683544,2.2627398734177215,10972.0,248.34536534053873,0.0,100.20886075949367
6931,39cea7,2024-06-12 08:39:09,40.69913142619488,22.23668616711233,11504.13805076232,216.04022049656953,1.2724562841073608,323.7319261650049,0,0,-1,2024-06-12 10:36:09,46.71085927209304,5.972500681833039,11591.157885614723,230.0287374954007,-0.2756636430225405,306.1020997104958,2024-06-12 09:15:09,44.08482852899901,18.88030429655723,11504.13805076232,200.14540743288106,-0.3233144503120499,298.12801233739657,4a08eb,2024-06-12 09:14:30,44.05443908785406,18.840466615458475,11900.840641382621,262.47233893422947,-0.3233144503120499,72.2060739318291
6931,39e685,2024-06-12 08:06:38,51.1193751654027,7.678401912285523,10985.960088542903,225.160231906848,0.0016866545195545885,242.26968900627844,0,0,-1,2024-06-12 08:20:38,49.96560149595804,5.714996701654831,10313.460373251944,227.31059172754829,-4.35563240295027,227.40370502503032,2024-06-12 08:09:38,50.94948620295682,7.167291028994008,10985.960088542903,226.52965046792303,2.7999730316143028,233.46526456169858,440083,2024-06-12 08:09:03,50.8840048275862,7.115775172413793,11070.862068965518,228.86617805412055,2.7999730316143028,149.32413793103447
6931,3c0ac6,2024-06-12 09:30:13,44.25812508657402,6.429296041446538,10801.529071227835,255.40740706453846,-3.86144616620946,30.761365251066334,0,0,-1,2024-06-12 09:44:13,46.082990661569035,7.1677402825054894,10830.915915915111,254.9078457938645,-0.587360962561317,13.856806709814453,2024-06-12 09:32:13,44.49505293958377,6.626186842926053,10801.529071227835,254.58587769270113,0.06133211728367849,24.972755628924034,39dd45,2024-06-12 09:31:38,44.57069407665505,6.6219404181184665,10904.20905923345,238.54204970779128,0.06133211728367849,330.7770034843206
6931,3c49ed,2024-06-12 09:05:31,47.55451678386924,17.726582340692442,10972.019111518368,225.0971829505067,-3.1645644036091574e-05,304.31919782424166,0,0,1,2024-06-12 09:38:31,51.023863503161635,14.234132951814999,10975.534069029656,232.42312751311044,0.03467129795970136,321.12522115727006,2024-06-12 09:20:31,48.58028388934899,15.479943812717464,10972.019111518368,236.09905118805918,-0.10479366285368608,331.3227902200837,4bc892,2024-06-12 09:10:09,48.65270708426547,15.59494548844146,10961.662639821028,221.41421669743676,-0.10479366285368608,307.76313199105147
6931,40097e,2024-06-12 07:15:54,47.64925102135731,3.1010098571881164,10594.2256288116,242.32437686015606,-7.4690578722911125,147.6479714283758,0,0,-1,2024-06-12 07:35:54,46.017860384016906,5.958853062578202,10538.344188739873,237.10545541660574,-3.395167210800585,129.98988355068178,2024-06-12 07:32:54,45.77015964356335,4.829212270572477,10594.2256288116,237.52750643625407,-2.168612244897961,126.27829385189273,440ca9,2024-06-12 07:32:43,45.828212,4.761856,10610.485714285714,194.33630679605952,-2.168612244897961,231.0
6931,40700a,2024-06-12 08:40:54,48.02799858175514,7.545786163038169,10469.71434519419,226.87305571658302,0.43392023143632985,141.55860104443025,0,0,-1,2024-06-12 08:53:54,47.0361229211251,9.500941083068499,10518.195809613577,240.36250050077533,-0.4878558330488533,123.49608187597863,2024-06-12 08:45:54,47.54826288439912,8.109997176225244,10469.71434519419,235.94233497179155,-18.01825993555316,125.1699342600383,461fa8,2024-06-12 08:45:30,47.61765714285714,8.154842857142857,10188.714285714286,263.7171441186078,-18.01825993555316,21.0
6931,407caf,2024-06-12 10:19:47,45.34150099893539,-7.041223852139157,11276.947351816754,259.7401428046627,-0.020356466921411506,171.27337603729237,0,0,1,2024-06-12 10:52:47,41.06934451567158,-8.208547235520898,11276.999999029174,268.47947139310696,1.0672715959739669e-06,189.0972483860339,2024-06-12 10:22:47,44.925668373586234,-6.951158278992449,11276.947351816754,256.26405836798307,0.0,179.8523477781835,40772f,2024-06-12 10:22:32,44.95867967032967,-6.846990659340659,11582.0,201.26071765338014,0.0,22.664835164835164
