NumAeronaves,Aircraft A,Aircraft A Ini Man Time,Aircraft A Ini Man Lat,Aircraft A Ini Man Lon,Aircraft A Ini Man Alt,Aircraft A Ini Man Vel_xy,Aircraft A Ini Man Vel_z,Aircraft A Ini Man Track,Speed Maneuver,Altitude Maneuver,Track Maneuver,Aircraft A End Man Time,Aircraft A End Man Lat,Aircraft A End Man Lon,Aircraft A End Man Alt,Aircraft A End Man Vel_xy,Aircraft A End Man Vel_z,Aircraft A End Man Track,Aircraft A Conflict Time,Aircraft A Conflict Lat,Aircraft A Conflict Lon,Aircraft A Conflict Alt,Aircraft A Conflict Vel_xy,Aircraft A Conflict Vel_z,Aircraft A Conflict Track,Aircraft B,Aircraft B Conflict Time,Aircraft B Conflict Lat,Aircraft B Conflict Lon,Aircraft B Conflict Alt,Aircraft B Conflict Vel_xy,Aircraft B Conflict Vel_z,Aircraft B Conflict Track
3239,344417,2024-06-14 12:38:40,43.63419045783594,5.720314589884261,11174.905336286143,203.013293189429,-10.343411491056075,254.40226263303566,0,0,-1,2024-06-14 13:07:40,41.48090700550203,2.3850410739422343,11240.168924306183,207.6193861947291,3.535897030101861,238.06031383138355,2024-06-14 12:50:40,43.27933689165581,3.9812139279822154,11174.905336286143,213.62366217780772,0.0,211.4143330091993,3991a3,2024-06-14 12:50:19,43.31695,3.8867833333333333,11582.0,169.86755691401765,0.0,309.6666666666667
3239,344449,2024-06-14 12:10:51,41.582812245934285,3.797088873295717,10838.77031768575,244.82773536727274,-1.4253040746644239,74.87279107017146,0,0,-1,2024-06-14 13:14:51,46.57126434843825,12.963170833546583,10394.46218475066,246.57306145009144,-2.87794283730669,56.834441521337055,2024-06-14 13:09:51,43.61116968039901,13.99556351096102,10838.77031768575,250.73780196916104,-0.0007221898660458659,54.54679377708046,4066ce,2024-06-14 13:09:28,43.690861386138614,13.993911881188119,11277.0,247.89153268831427,-0.0007221898660458659,138.30693069306932
3239,3c644a,2024-06-14 12:40:34,50.40139353697042,13.542669059253754,11050.8176935747,266.263784982201,-9.312191976518436,69.28116908667864,1,0,0,2024-06-14 12:54:34,50.988310125856124,16.430170109060803,11161.133292527147,266.6499835142189,-0.9402203575861452,73.34204671671856,2024-06-14 12:41:34,50.45201343203238,13.753065830124049,11050.8176935747,278.56631188268176,0.0,69.5328534333093,4892c4,2024-06-14 12:41:11,50.47545313901345,13.664996188340806,10972.0,217.8765570622434,0.0,242.03811659192826
3239,3c6667,2024-06-14 12:58:12,47.72380859186452,8.623547815373163,10299.675594526045,250.3687026636737,-2.1824154567454435,29.047952713655995,0,-1,0,2024-06-14 13:08:12,48.53676691334207,8.918299021861785,8621.87954641077,245.96503344360167,-16.123880583969463,11.582125639749812,2024-06-14 12:58:12,47.72380859186452,8.623547815373163,10299.675594526045,250.3687026636737,-4.38078671474716,29.047952713655995,400960,2024-06-14 12:57:53,47.686622388059696,8.537979104477612,10372.10447761194,263.4214667203565,-4.38078671474716,103.0
3239,3c6702,2024-06-14 11:12:12,41.09708742438927,46.040897994004695,11276.999999999987,270.995606439992,2.037329606119394e-14,105.71605046881427,0,0,-1,2024-06-14 18:20:12,37.296320489849926,123.2210593362059,11270.600702529777,251.02688656954987,-0.08557935233166472,87.17844843206845,2024-06-14 11:26:12,40.539757268180324,48.637489527941334,11276.999999999987,259.9313013347869,0.0,54.9167699196378,683328,2024-06-14 12:24:28,40.588,48.6733,10972.0,221.0659149892076,0.0,266.0
3239,40097d,2024-06-14 13:21:08,45.770923293801964,1.5768714631941356,10523.247439148108,225.312313088912,-12.791509092375518,172.8926903319423,1,0,0,2024-06-14 13:37:08,43.824906639746835,1.8564989479106178,10520.31003314968,217.50736634139167,-0.9664465425317971,173.99058794081756,2024-06-14 13:36:08,43.96018138201852,1.8940459298016603,10523.247439148108,237.75035047464033,-4.330849585769151,173.99182240554913,4ca9aa,2024-06-14 13:36:05,43.90727878787879,1.8317828282828281,10903.079685746352,209.2181155443086,-4.330849585769151,52.77328843995511
3239,40690d,2024-06-14 12:00:08,47.725704079124796,9.92163293049488,11458.835138244189,182.7370206115792,-0.7227281689478693,312.0763373807737,1,0,0,2024-06-14 12:44:08,50.93883677632123,4.266807617659385,11450.830930998174,192.63540945334444,-5.3191424521474895,306.15531459069393,2024-06-14 12:32:08,49.83824000148665,6.374954708814257,11458.835138244189,304.30355043201996,1.7653814583414147,309.9110545052113,484fdf,2024-06-14 12:31:20,49.795989211618256,6.264675518672199,11823.721991701244,235.4450351790369,1.7653814583414147,156.62240663900414
3239,471f37_1,2024-06-14 11:56:50,41.622590750857114,2.66091556898555,10539.69811934788,216.34230143128306,-13.205178821774286,232.87649311950074,0,0,1,2024-06-14 12:21:50,40.77946350842756,-1.0659802753606085,10498.888921953177,226.10440547927467,-0.9638384817417006,250.28797416437885,2024-06-14 12:01:50,41.26956382856491,2.04198162822849,10539.69811934788,219.25113741867997,0.0,248.57795759781445,344449,2024-06-14 12:00:51,41.310849999999995,2.07386,10972.0,264.28717330748526,0.0,86.8
3239,471f62,2024-06-14 12:45:57,51.65805413536146,5.077084007363133,10296.81053006395,196.16470724477426,-0.40027383852185394,285.1743055715011,0,1,0,2024-06-14 16:53:57,46.886375684499846,18.824772105544454,10271.00800384291,260.1372842101948,-0.21503101008833606,130.17704910268574,2024-06-14 12:46:57,51.68562953405895,4.91282948706958,10296.81053006395,196.1338905639443,0.0,285.12386675693836,408067,2024-06-14 12:46:30,51.76688651685393,4.985338202247191,10668.0,247.28427398828705,0.0,118.03370786516854
3239,484444,2024-06-14 13:25:32,41.46245861059515,-87.63164540921807,11424.477264365398,234.38910124784726,-14.554932195459596,204.0162162925947,0,1,0,2024-06-14 15:08:32,37.61482678896827,-90.09241732474796,11468.530482323247,238.900861526737,1.399856909517398,147.7894581460352,2024-06-14 14:08:32,36.485998693695144,-90.47153286886349,11424.477264365398,237.35588083019786,0.0,185.33120966634098,aaa4be,2024-06-14 14:08:22,36.412798415158136,-90.40812175107418,11582.064915122914,219.04914961537438,0.0,241.89367894625624
