NumAeronaves,Aircraft A,Aircraft A Ini Man Time,Aircraft A Ini Man Lat,Aircraft A Ini Man Lon,Aircraft A Ini Man Alt,Aircraft A Ini Man Vel_xy,Aircraft A Ini Man Vel_z,Aircraft A Ini Man Track,Speed Maneuver,Altitude Maneuver,Track Maneuver,Aircraft A End Man Time,Aircraft A End Man Lat,Aircraft A End Man Lon,Aircraft A End Man Alt,Aircraft A End Man Vel_xy,Aircraft A End Man Vel_z,Aircraft A End Man Track,Aircraft A Conflict Time,Aircraft A Conflict Lat,Aircraft A Conflict Lon,Aircraft A Conflict Alt,Aircraft A Conflict Vel_xy,Aircraft A Conflict Vel_z,Aircraft A Conflict Track,Aircraft B,Aircraft B Conflict Time,Aircraft B Conflict Lat,Aircraft B Conflict Lon,Aircraft B Conflict Alt,Aircraft B Conflict Vel_xy,Aircraft B Conflict Vel_z,Aircraft B Conflict Track
2059,151da1,2024-06-04 08:12:45,40.791740683062436,39.102808764864726,10668.033287764592,32.88022999019679,0.030836087478146833,68.03073062109952,1,0,0,2024-06-04 08:28:45,40.80493413442427,39.14603184764857,10668.001042491647,36.73150031909362,0.04423212516087292,68.07467067657329,2024-06-04 08:12:45,40.791740683062436,39.102808764864726,10668.033287764592,32.88022999019679,0.0,68.03073062109952,4bab2f_1,2024-06-04 08:12:05,40.74857493606138,39.17370741687979,10972.321227621484,90.01525365749116,0.0,242.10038363171356
2059,394a11,2024-06-04 08:21:30,51.669868982563145,-2.295131125698863,10972.573881059365,191.44033244748704,-0.00025792223393362226,119.89327173434829,-1,0,0,2024-06-04 09:18:30,51.65436022381919,-2.251873337603907,10972.552890493549,182.07749550036786,-4.989013524418623e-10,120.09675584291072,2024-06-04 08:21:30,51.669868982563145,-2.295131125698863,10972.573881059365,191.44033244748704,-0.00012228142195832377,119.89327173434829,4ca4ea,2024-06-04 08:20:55,51.61192803738318,-2.3390289719626165,11277.560747663552,227.9268301439951,-0.00012228142195832377,95.8785046728972
2059,3c6489,2024-06-04 02:49:45,47.17571437627827,7.677025979309448,10831.814937201323,226.30437572581232,-7.569522624860189,40.83242159893964,0,1,0,2024-06-04 04:55:45,43.4980229226065,1.0231120146597665,10787.631615334138,136.3524988844639,-0.3456506489718966,49.05042817811835,2024-06-04 02:49:45,47.17571437627827,7.677025979309448,10831.814937201323,226.30437572581232,1.4227115797431864,40.83242159893964,7380c7,2024-06-04 02:49:02,47.238621838849205,7.593541967608896,10686.868121919324,143.10172662681777,1.4227115797431864,286.94487476109043
2059,440cb1,2024-06-04 08:18:20,46.39206709500158,10.876172965732078,11277.346572995697,132.6714127295765,-0.003145140846685922,122.09243652739225,-1,0,0,2024-06-04 09:10:20,46.367924793727546,10.931326917743947,11277.330106170088,125.94647380247359,-3.8759828829756905e-10,122.18155840868911,2024-06-04 08:18:20,46.39206709500158,10.876172965732078,11277.346572995697,132.6714127295765,-8.891360000000002,122.09243652739225,3c6dd4,2024-06-04 08:18:02,46.353088,10.9220144,11172.08,8.687162683457382,-8.891360000000002,166.0
2059,452113,2024-06-04 08:09:35,51.62357747262494,5.666593811162492,10972.103371766676,29.677085325162285,9.359378115813286e-05,218.04780930022346,1,0,0,2024-06-04 08:24:35,51.605857746453644,5.644049482937427,10972.102339877369,30.02808653537867,-0.004111987510984108,218.04730514053787,2024-06-04 08:14:35,51.56055569914121,5.587425486264277,10972.103371766676,117.48906331201914,-3.632054843304844,218.1962343977621,3c64a5,2024-06-04 08:14:10,51.623758333333335,5.469475,10511.904444444444,132.05191195664733,-3.632054843304844,120.39569444444444
2059,471e16,2024-06-04 08:21:59,38.96739823733891,25.287201653121333,11485.646647598778,156.15698854954687,-0.015214260582132873,317.14734404061215,-1,0,0,2024-06-04 08:49:59,39.09609148263234,25.13512185151407,11545.296394626526,148.6761464832601,-35.920602510259535,316.87667514556574,2024-06-04 08:22:59,39.029247239127,25.213610805763828,11485.646647598778,146.15842536990138,-0.25126370604493126,317.1369506388257,440667,2024-06-04 08:22:14,38.9753580474934,25.176915963060686,11283.192110817941,181.7089813735534,-0.25126370604493126,141.3314511873351
2059,4ca4ea,2024-06-04 08:19:55,51.61215477734575,-2.342323594805887,11277.393689691853,161.13282410488642,-0.000268153310266967,95.61678051726904,-1,0,0,2024-06-04 09:09:55,51.60997562975044,-2.3086809455017727,11277.369748442303,151.61358362395998,-0.0007172947810930597,95.57927255963763,2024-06-04 08:19:55,51.61215477734575,-2.342323594805887,11277.393689691853,161.13282410488642,0.0,95.61678051726904,394a11,2024-06-04 08:19:30,51.6732780141844,-2.304658865248227,10972.669503546098,222.23529537391877,0.0,119.84524822695036
2059,4d2368,2024-06-04 08:24:31,40.752604036370755,1.2949272288780582,11277.406410895364,163.7303581007813,-0.000253043628960598,227.60284336927697,-1,0,0,2024-06-04 09:31:31,40.48301383222145,0.9269054529810887,11277.402979093727,163.9070301244312,-8.795596360886193e-11,221.30998367575805,2024-06-04 08:25:31,40.69292372635021,1.2090966559782201,11277.406410895364,151.70042752605136,-0.001241429672602222,227.5563356001693,02a1b3,2024-06-04 08:25:22,40.6644101910828,1.182656050955414,11582.010191082803,12.013344074065714,-0.001241429672602222,36.970955414012735
2059,4d239a,2024-06-04 08:27:20,49.8927089861205,7.497091114306828,11146.208641577015,183.92932261973357,-30.796760751456187,110.52128448929577,1,0,0,2024-06-04 09:30:20,49.779340182694106,7.949936328869007,11277.32915604234,175.7004460857992,0.1777327889269269,111.23123720313542,2024-06-04 08:31:20,49.753225353540444,8.071407085208124,11146.208641577015,130.51297389215867,0.0,110.50108976494106,4d22a3,2024-06-04 08:30:35,49.685567274800455,7.96813409350057,10668.0,4.466119100841634,0.0,120.0
2059,a1bf3a,2024-06-04 08:22:34,33.759481543488185,-115.98026176607002,11123.942227202733,128.39253308271807,5.471127550735149,50.470423456549405,-1,0,0,2024-06-04 09:23:34,34.213324943743615,-115.30403381845966,11932.23840297398,120.10361350454309,0.17725577470984005,50.741292991438804,2024-06-04 08:32:34,34.20134739182778,-115.33709069184727,11123.942227202733,-2.8793096568534913,-0.4563292826585652,49.98468968882909,a817e4_1,2024-06-04 08:32:21,34.242983070866146,-115.32063188976377,11280.247086614174,12.132822549198636,-0.4563292826585652,255.0068503937008
