NumAeronaves,Aircraft A,Aircraft A Ini Man Time,Aircraft A Ini Man Lat,Aircraft A Ini Man Lon,Aircraft A Ini Man Alt,Aircraft A Ini Man Vel_xy,Aircraft A Ini Man Vel_z,Aircraft A Ini Man Track,Speed Maneuver,Altitude Maneuver,Track Maneuver,Aircraft A End Man Time,Aircraft A End Man Lat,Aircraft A End Man Lon,Aircraft A End Man Alt,Aircraft A End Man Vel_xy,Aircraft A End Man Vel_z,Aircraft A End Man Track,Aircraft A Conflict Time,Aircraft A Conflict Lat,Aircraft A Conflict Lon,Aircraft A Conflict Alt,Aircraft A Conflict Vel_xy,Aircraft A Conflict Vel_z,Aircraft A Conflict Track,Aircraft B,Aircraft B Conflict Time,Aircraft B Conflict Lat,Aircraft B Conflict Lon,Aircraft B Conflict Alt,Aircraft B Conflict Vel_xy,Aircraft B Conflict Vel_z,Aircraft B Conflict Track
4678,0200af,2024-05-29 07:20:22,37.39997841297537,-1.9957841453951104,11581.869592614436,227.50655026413568,0.0024915136159177143,33.6629768924945,0,0,1,2024-05-29 07:56:22,39.51847790438012,2.8812994262205,11582.075767836941,225.39386724057695,5.463550682792605e-05,47.2191192798095,2024-05-29 07:21:22,37.502315157154925,-1.9102122225052538,11581.869592614436,227.59451220400481,0.0,35.26511730406016,34620c,2024-05-29 07:21:18,37.450618181818186,-1.910959090909091,11277.0,235.62563314000988,0.0,212.5909090909091
4678,02a1b3,2024-05-29 09:30:23,43.42608637955743,-1.6551992678086385,11186.225265763513,231.31390949047125,-12.35714854524871,225.45596810892448,0,1,0,2024-05-29 17:09:23,42.628159169517154,-0.19840162832462876,11138.18667001111,239.7517026584865,-0.03955021836644802,192.0508912272526,2024-05-29 09:37:23,42.812215370497086,-2.5054081728935818,11186.225265763513,230.442264090177,-0.49092097982998845,232.60062042958725,3c6549,2024-05-29 09:37:13,42.731509219858154,-2.5443283687943263,11512.780141843972,225.17080342286613,-0.49092097982998845,41.0
4678,34440b,2024-05-29 06:00:40,41.29812835886596,1.12695384729191,11451.725561077545,211.46506769053667,-30.001610666503026,3.4473898337588986,0,0,-1,2024-05-29 07:09:40,49.002691461012645,1.6208188234362135,11385.739366304442,204.52517430136464,-4.594866930345341,23.623816355755576,2024-05-29 06:53:40,47.338884130057515,1.635008123582122,11451.725561077545,207.0638530978954,0.0,6.342615164196013,440073,2024-05-29 06:53:33,47.27787163120567,1.6952985815602837,11277.0,214.3689878584851,0.0,207.4822695035461
4678,34440b_1,2024-05-29 10:37:40,41.97726646120562,0.31814706632024703,8049.100076677476,198.7505091766492,-4.044007255864493,195.40541937991898,0,-1,0,2024-05-29 13:44:40,38.0071711944632,-2.3241480887792823,7999.911298675456,196.36629688556513,-4.085353406785722,138.7716976253926,2024-05-29 10:52:40,40.424391979325506,-0.24795263460423067,8049.100076677476,184.51437727250521,-0.9761431916072368,195.3971081362326,4952c3,2024-05-29 10:51:47,40.35634500026808,-0.1570060640180153,8130.117009811806,176.52859026060335,-0.9761431916072368,198.9885022250818
4678,3c6470,2024-05-29 08:13:05,40.96618386073301,1.5879930586770954,10863.786970549267,232.72967757142786,-2.497523851352158,48.9370816194421,0,0,1,2024-05-29 08:29:05,41.695728264650235,4.116917493182697,10896.599196488167,242.05955726883644,-9.807676874087345,64.5872354537591,2024-05-29 08:18:05,41.37881069860707,2.2157201952739642,10863.786970549267,241.36793127375836,-25.14153084335272,66.11020121153273,020124,2024-05-29 08:17:17,41.377743542435425,2.2157553505535055,10513.811808118082,223.15560979430714,-25.14153084335272,228.0
4678,3c65c4,2024-05-29 07:31:25,47.956976541866005,14.400606561672715,11448.220539917991,214.69064565319923,-0.3846412321819103,304.52944818269657,0,-1,0,2024-05-29 09:40:25,51.007955805331356,11.247512559051776,11403.073198108563,235.31155285700675,1.8181573929449173,78.15309234598843,2024-05-29 07:34:25,48.153712228705125,13.973259112747403,11448.220539917991,213.6739335615903,2.126678609618242,303.5791902169783,45202e,2024-05-29 07:33:48,48.09238333333333,14.072600000000001,10955.111111111111,218.36424686966765,2.126678609618242,323.0
4678,408067,2024-05-29 09:27:07,47.14844558545117,12.483601509567709,10330.085656559724,221.4299616746656,-0.11865467196915447,309.6916150601952,0,-1,0,2024-05-29 10:25:07,50.883364197831575,4.249635667727968,10280.72164949312,208.897257776527,-3.9318797608120577,308.8467680306518,2024-05-29 09:44:07,48.44439901837811,10.161922494466836,10330.085656559724,213.18812997745601,0.9791269772094315,306.0879510562782,39e680,2024-05-29 09:43:12,48.478685618408434,10.168947101891396,10791.369999128388,225.00408592426402,0.9791269772094315,182.17220604898458
4678,440c38,2024-05-29 06:54:00,37.44235006855465,-1.9789620495030014,11454.475952661502,229.00193068783813,-12.615980437128794,34.870135851904784,0,0,1,2024-05-29 07:31:00,39.40748263207393,3.0000125076138073,11521.251709306305,217.9148753599156,-2.0890793032672996,51.16355304155894,2024-05-29 07:04:00,38.45764390691721,-1.084556833806429,11454.475952661502,224.29933966283107,0.0,64.94627388868655,02010d,2024-05-29 07:03:25,38.53364118303571,-1.0499956473214285,11277.0,233.15319670241777,0.0,212.17522321428572
4678,440c38,2024-05-29 07:31:00,39.40748263207393,3.0000125076138073,11521.251709306305,217.9148753599156,-2.0890793032672996,51.16355304155894,0,0,-1,2024-05-29 07:44:00,40.675227702035365,3.9577672784531175,11448.342010698982,212.58182025169967,-22.283278024960428,26.19026997067983,2024-05-29 07:38:00,39.923996890776635,3.831283469908316,11521.251709306305,208.3055079223902,0.2968775510204081,24.779501418455517,34454a,2024-05-29 07:37:19,39.87547,3.77476,11277.54,219.548186612133,0.2968775510204081,262.31399999999996
4678,44ce6a,2024-05-29 08:05:32,50.97347980127637,15.361566475268589,11308.721129448795,220.758468277011,-5.705635226462635,286.2212068381559,0,0,-1,2024-05-29 08:31:32,50.37152692781138,10.78593006417001,10874.956891197296,220.9368547482524,-0.7582364531078976,269.4901358925033,2024-05-29 08:11:32,51.172190379052395,14.272406619637625,11308.721129448795,214.1493597939822,0.0,265.7862145857372,4ac9f9,2024-05-29 08:10:59,51.20935656565656,14.280444107744108,11582.0,237.1494809230198,0.0,347.57070707070704
